id,HG,HT,TR,CTH,BD,VH,CTQ,DQT,KS,CVN
./data/img/136.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/137.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/138.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/139.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/14.jpg,1,0,0,1,0,1,0,0,0,0
./data/img/140.jpg,0,1,0,0,0,1,0,1,0,0
./data/img/141.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/142.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/143.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/144.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/145.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/146.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/147.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/148.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/149.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/15.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/150.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/151.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/152.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/153.jpg,0,1,0,0,0,0,0,0,1,0
./data/img/154.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/155.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/156.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/157.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/158.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/159.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/16.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/160.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/161.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/162.jpg,0,1,0,0,0,0,0,0,1,0
./data/img/163.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/164.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/165.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/166.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/167.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/168.jpg,1,0,0,0,0,0,1,0,0,0
./data/img/169.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/17.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/170.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/171.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/172.jpg,0,1,0,0,0,0,0,0,1,0
./data/img/173.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/174.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/175.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/176.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/177.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/178.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/179.jpg,0,0,0,0,0,0,0,0,1,0
./data/img/18.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/180.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/181.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/182.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/183.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/184.jpg,1,0,0,0,0,1,0,0,0,0
./data/img/185.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/186.jpg,1,0,0,0,0,1,0,0,0,0
./data/img/187.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/188.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/189.jpg,0,1,0,0,0,0,0,0,1,0
./data/img/19.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/190.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/191.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/192.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/193.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/194.jpg,1,0,0,0,0,0,0,0,0,0
./data/img/195.jpg,1,0,0,0,0,0,0,0,0,0
./data/img/196.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/197.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/198.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/199.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/2.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/20.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/200.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/21.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/22.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/23.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/24.jpg,1,0,0,1,0,1,0,0,0,0
./data/img/25.jpg,1,0,0,0,0,1,0,0,0,0
./data/img/26.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/27.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/28.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/29.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/3.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/30.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/31.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/32.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/33.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/34.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/35.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/36.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/37.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/38.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/39.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/4.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/40.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/41.jpg,0,1,0,0,0,0,0,0,1,0
./data/img/42.jpg,1,0,0,0,0,0,0,0,1,0
./data/img/43.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/44.jpg,1,0,0,0,0,0,0,0,1,0
./data/img/45.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/46.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/47.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/48.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/49.jpg,0,1,0,0,0,0,0,0,1,0
./data/img/5.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/50.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/51.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/52.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/53.jpg,1,0,0,1,1,0,0,0,0,0
./data/img/54.jpg,1,0,0,0,0,0,0,0,1,0
./data/img/55.jpg,1,0,1,0,1,0,0,0,0,0
./data/img/56.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/57.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/58.jpg,0,1,0,0,0,0,0,0,1,0
./data/img/59.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/6.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/60.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/61.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/62.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/63.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/64.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/65.jpg,1,0,0,1,0,0,0,0,0,0
./data/img/66.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/67.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/68.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/69.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/7.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/70.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/71.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/72.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/73.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/74.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/75.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/76.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/77.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/78.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/79.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/8.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/80.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/81.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/82.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/83.jpg,1,0,0,0,0,0,0,0,1,0
./data/img/84.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/85.jpg,1,0,0,0,0,0,0,0,1,0
./data/img/86.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/87.jpg,1,0,0,0,0,0,0,0,1,0
./data/img/88.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/89.jpg,0,1,0,0,0,1,0,0,0,0
./data/img/9.jpg,0,1,0,0,0,0,0,0,0,0
./data/img/90.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/91.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/92.jpg,1,0,1,1,0,0,0,0,0,0
./data/img/93.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/94.jpg,1,0,0,0,1,0,0,0,0,0
./data/img/95.jpg,0,1,0,0,0,0,0,1,0,0
./data/img/96.jpg,1,0,1,0,0,0,0,0,0,0
./data/img/97.jpg,0,1,0,0,0,0,0,0,0,1
./data/img/98.jpg,0,1,0,0,0,0,1,0,0,0
./data/img/99.jpg,1,0,1,0,0,0,0,0,0,0
