id,HG,HT,TR,CTH,BD,VH,CTQ,DQT,KS,CVN
./data/img_full/img137.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img138.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img139.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img14.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img140.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img141.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img142.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img143.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img144.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img145.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img146.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img147.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img148.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img149.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img15.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img150.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img151.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img152.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img153.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img154.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img155.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img156.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img157.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img158.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img159.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img16.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img160.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img161.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img162.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img163.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img164.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img165.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img166.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img167.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img168.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img169.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img17.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img170.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img171.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img172.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img173.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img174.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img175.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img176.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img177.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img178.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img179.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img18.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img180.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img181.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img182.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img183.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img184.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img185.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img186.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img187.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img188.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img189.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img19.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img190.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img191.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img192.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img193.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img194.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img195.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img196.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img197.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img198.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img199.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img2.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img20.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img200.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img201.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img202.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img203.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img204.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img205.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img206.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img207.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img208.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img209.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img21.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img210.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img211.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img212.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img213.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img214.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img215.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img216.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img217.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img218.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img219.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img22.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img220.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img221.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img222.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img223.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img224.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img225.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img226.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img227.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img228.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img229.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img23.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img230.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img231.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img232.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img233.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img234.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img235.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img236.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img237.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img238.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img239.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img24.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img240.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img241.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img242.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img243.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img244.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img245.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img246.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img247.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img248.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img249.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img25.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img250.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img251.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img252.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img253.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img254.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img255.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img256.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img257.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img258.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img259.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img26.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img260.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img261.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img262.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img263.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img264.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img265.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img266.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img267.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img268.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img269.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img27.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img270.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img271.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img272.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img273.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img274.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img275.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img276.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img277.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img278.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img279.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img28.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img280.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img281.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img282.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img283.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img284.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img285.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img286.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img287.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img288.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img289.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img29.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img290.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img291.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img292.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img293.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img294.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img295.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img296.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img297.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img298.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img299.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img3.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img30.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img300.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img301.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img302.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img303.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img304.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img305.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img306.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img307.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img308.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img309.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img31.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img310.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img311.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img312.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img313.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img314.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img315.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img316.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img317.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img318.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img319.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img32.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img320.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img321.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img322.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img323.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img324.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img325.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img326.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img327.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img328.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img329.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img33.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img330.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img331.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img332.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img333.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img334.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img335.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img336.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img337.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img338.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img339.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img34.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img340.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img341.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img342.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img343.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img344.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img345.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img346.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img347.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img348.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img349.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img35.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img350.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img351.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img352.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img353.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img354.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img355.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img356.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img357.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img358.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img359.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img36.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img360.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img361.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img362.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img363.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img364.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img365.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img366.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img367.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img368.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img369.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img37.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img370.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img371.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img372.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img373.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img374.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img375.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img376.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img377.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img378.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img379.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img38.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img380.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img381.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img382.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img383.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img384.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img385.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img386.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img387.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img388.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img389.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img39.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img390.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img391.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img392.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img393.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img394.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img395.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img396.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img397.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img398.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img399.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img4.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img40.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img400.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img401.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img402.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img403.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img404.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img405.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img406.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img407.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img408.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img409.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img41.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img410.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img411.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img412.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img413.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img414.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img415.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img416.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img417.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img418.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img419.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img42.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img420.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img421.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img422.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img423.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img424.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img425.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img426.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img427.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img428.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img429.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img43.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img430.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img431.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img432.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img433.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img434.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img435.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img436.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img437.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img438.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img439.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img44.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img440.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img441.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img442.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img443.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img444.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img445.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img446.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img447.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img448.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img449.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img45.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img450.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img451.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img452.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img453.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img454.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img455.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img456.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img457.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img458.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img459.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img46.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img460.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img461.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img462.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img463.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img464.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img465.jpg,0,0,0,0,0,0,0,0,0,0
./data/img_full/img466.jpg,0,0,0,0,0,0,0,0,0,0
